fips,level,growth,H,cr4,entrant_share,sbir_share,underuse,pop,RICH,GROW,OPP,PRI,PRI_pca
49013,90484491.37604304,-1.5726777977115187,2.3546343596309818,0.5684181731229342,0.02954830552654095,0,-0.8976591468808279,19654.117647058825,0.5512301463718468,0.39005441910505767,0.34693241980691375,0.4294056617612727,0.6516282225237449
53025,1020674851.692508,0.03799297864609841,2.549455689033516,0.4238071278833649,0.02468055227520682,0.0012191724861965875,-0.9361594705907832,94990.5294117647,0.8212394892556836,0.5697117890235468,0.6495380462991799,0.6801631081928035,0.885685210312076
13225,1143637065.393992,0.3361121470203301,1.393427648421124,0.9173437045634512,0.0032649254104681214,0,-2.914984881535596,27701.941176470587,0.8315166614761756,0.504802345532313,0.11470985155195683,0.48367628618681513,0.4270691994572592
19177,70880.57927749146,NA,1.0185369046970763,0.9999999999999999,NA,0,4.761910617324251,7332.117647058823,0.011211460604173155,NA,0.3407038305823731,NA,NA
54077,504193419.30166173,-2.650944330083675,1.9348224529464064,0.6285908114519388,0.02786170036859308,0,-1.7955752043754898,33783.76470588235,0.7586421675490501,0.3428019539757942,0.28039032492473787,0.46061148214986075,0.6635006784260515
29027,125798512.14485273,-0.40800705328938136,2.3989617185850847,0.6149045055661742,0.0012990550115638746,0.0015763099792663199,0.01313341751121361,44601.294117647056,0.5979445655559016,0.3599839887826308,0.6605418872625352,0.5394901472003558,0.7154002713704206
48189,57329491.646866016,-2.5391410200561833,1.4849086815348194,0.9767443684705386,0,0,0.39451848785969,34141.64705882353,0.4845842416692619,0.04375848032564451,0.24052735388767776,0.2562900252941947,0.14450474898236093
05019,36635213.717952214,-1.2460425968412032,1.274367638891636,0.7271398920050149,0,0,0.19197116925002708,22216.235294117647,0.41388975397072564,0.10888738127544098,0.3630229419703104,0.29526669240549236,0.23066485753052918
53055,61337308.21518434,0.3472043515668819,2.9019607442298447,0.5445434908669889,3.7293627728819217e-4,0.05977046276108868,-0.7388039959003944,16884,0.49268140766116475,0.46690882896503094,0.689920066438285,0.5498367676881603,0.7981682496607869
48349,34882997.790688224,-1.8000892435242832,2.3686634736748724,0.37022496555423084,0.09360920983165787,0,1.47510482735139,50210.35294117647,0.40548115851759575,0.4703819670095506,0.5572511159555694,0.4777047471609053,0.6224559023066486
05137,18289381.929865785,-0.9898671816708582,2.4043683794810398,0.36555089557858084,0.14576875016049537,0,0.013832165980510099,12480.117647058823,0.31859233883525384,0.5562999585783961,0.4642375168690958,0.44637660476091523,0.6604477611940298
